fold,r2,mae,mse,rmse
0,0.23158255414962592,40.30893921385502,5271.72765869687,72.60666401024682
1,0.8874243232863169,12.793308542571165,855.575143023991,29.250216119269805
2,0.9823847501886116,8.023609609348862,139.2684075213049,11.80120364714146
3,0.9625527880813731,8.872192661272603,338.49880612425187,18.398337047794616
4,0.9781327585134055,9.218593520915254,126.79747944216703,11.260438687820605
