fold,r2,mae,mse,rmse
0,0.9859472518368378,8.138554440440792,96.40887459349659,9.818802095647747
1,0.9946078321049687,5.716287163873983,40.980476002237786,6.401599487802856
2,0.9958973746999187,5.128744225094959,32.43587790787663,5.695250469283737
3,0.9870141109109231,9.495297715464194,117.38411828005788,10.834395150632908
4,0.9533051378192823,12.173147514249242,270.7607555824569,16.454809496996827
