fold,r2,mae,mse,rmse
0,0.9437463652380566,18.246358207289166,385.9280445521198,19.645051401106585
1,0.9778639025017919,12.106474845103476,168.23434098638126,12.970518146411163
2,0.9934087382376265,6.3427033062292555,52.11135459505965,7.218819473782376
3,0.9764535047787554,13.305800287007846,212.84523232655002,14.589216302685694
4,0.9804033457849932,9.056293957091002,113.63145010704062,10.659805350335466
