fold,r2,mae,mse,rmse
0,0.9950017951441578,3.906097560975612,34.29018292682928,5.855782008137707
1,0.9965592269736843,3.0724999999999953,26.149874999999987,5.113694848150405
2,0.9992815930159065,2.167073170731703,5.679817073170716,2.3832366800573364
3,0.9969308458322026,4.243750000000002,27.743187499999994,5.2671802228516915
4,0.9937090996994039,4.086585365853661,36.47786585365856,6.039690874014874
