fold,r2,mae,mse,rmse
0,0.9919085085280763,6.006604990419129,55.51167483638312,7.450615735386111
1,0.9928917105746405,6.27367442967424,54.02299963273212,7.350033988542647
2,0.9971701424497835,4.701257643274575,22.373214047523543,4.73003319729614
3,0.9944814076392272,6.604956817378917,49.884539593154614,7.062898809494202
4,0.9807620749350316,8.387870175755614,111.55135454239536,10.561787469097991
