fold,r2,mae,mse,rmse
0,0.9918720499794467,5.997401810977598,55.76179869841278,7.467382319020018
1,0.99262234103078,6.628193839890872,56.070208166072725,7.488004284592305
2,0.9961183158815392,5.288385169068757,30.689088799028706,5.5397733526768675
3,0.9943431052755254,6.40636284489644,51.1347043610676,7.150853400893323
4,0.972885511946406,9.716716397285069,157.22370577322783,12.538887740674124
